"!#TEXT#!","  14340!#TEXT#!"," 1/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","","         554.74#$#font-bold=true#$#font-size=10#$#column-width=15","          88.76#$#font-bold=true#$#font-size=10#$#column-width=15","         643.50#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14341!#TEXT#!"," 1/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19206","         840.07#$#font-bold=true#$#font-size=10#$#column-width=15","         134.40#$#font-bold=true#$#font-size=10#$#column-width=15","         974.47#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14342!#TEXT#!"," 1/12/2018!#TEXT#!","QCON","QUALITECH ALUMINIUM AND GLASS","Quote # : 19205","       17025.52#$#font-bold=true#$#font-size=10#$#column-width=15","        2724.06#$#font-bold=true#$#font-size=10#$#column-width=15","       19749.58#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14343!#TEXT#!"," 3/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19148","         173.10#$#font-bold=true#$#font-size=10#$#column-width=15","          27.69#$#font-bold=true#$#font-size=10#$#column-width=15","         200.79#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14344!#TEXT#!"," 3/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","Quote # : 19213","         853.45#$#font-bold=true#$#font-size=10#$#column-width=15","         136.55#$#font-bold=true#$#font-size=10#$#column-width=15","         990.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14345!#TEXT#!"," 3/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19214","         705.76#$#font-bold=true#$#font-size=10#$#column-width=15","         112.92#$#font-bold=true#$#font-size=10#$#column-width=15","         818.68#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14346!#TEXT#!"," 3/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","","         554.74#$#font-bold=true#$#font-size=10#$#column-width=15","          88.76#$#font-bold=true#$#font-size=10#$#column-width=15","         643.50#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14347!#TEXT#!"," 3/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","","         129.31#$#font-bold=true#$#font-size=10#$#column-width=15","          20.69#$#font-bold=true#$#font-size=10#$#column-width=15","         150.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14348!#TEXT#!"," 3/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19223","         137.29#$#font-bold=true#$#font-size=10#$#column-width=15","          21.97#$#font-bold=true#$#font-size=10#$#column-width=15","         159.26#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14349!#TEXT#!"," 3/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19212","        1465.47#$#font-bold=true#$#font-size=10#$#column-width=15","         234.46#$#font-bold=true#$#font-size=10#$#column-width=15","        1699.93#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14350!#TEXT#!"," 3/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","Quote # : 19225","         666.81#$#font-bold=true#$#font-size=10#$#column-width=15","         106.69#$#font-bold=true#$#font-size=10#$#column-width=15","         773.50#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14351!#TEXT#!"," 3/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19231","        1188.16#$#font-bold=true#$#font-size=10#$#column-width=15","         190.10#$#font-bold=true#$#font-size=10#$#column-width=15","        1378.26#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14352!#TEXT#!"," 3/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19232","         215.52#$#font-bold=true#$#font-size=10#$#column-width=15","          34.48#$#font-bold=true#$#font-size=10#$#column-width=15","         250.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14353!#TEXT#!"," 3/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19220","         202.70#$#font-bold=true#$#font-size=10#$#column-width=15","          32.42#$#font-bold=true#$#font-size=10#$#column-width=15","         235.12#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14354!#TEXT#!"," 3/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","","          19.40#$#font-bold=true#$#font-size=10#$#column-width=15","           3.10#$#font-bold=true#$#font-size=10#$#column-width=15","          22.50#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14355!#TEXT#!"," 4/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","","          64.65#$#font-bold=true#$#font-size=10#$#column-width=15","          10.35#$#font-bold=true#$#font-size=10#$#column-width=15","          75.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14356!#TEXT#!"," 4/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19233","         142.91#$#font-bold=true#$#font-size=10#$#column-width=15","          22.87#$#font-bold=true#$#font-size=10#$#column-width=15","         165.78#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14357!#TEXT#!"," 4/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","Quote # : 19228","        2127.63#$#font-bold=true#$#font-size=10#$#column-width=15","         340.43#$#font-bold=true#$#font-size=10#$#column-width=15","        2468.06#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14358!#TEXT#!"," 4/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19239","         250.35#$#font-bold=true#$#font-size=10#$#column-width=15","          40.04#$#font-bold=true#$#font-size=10#$#column-width=15","         290.39#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14359!#TEXT#!"," 4/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19240","         439.86#$#font-bold=true#$#font-size=10#$#column-width=15","          70.40#$#font-bold=true#$#font-size=10#$#column-width=15","         510.26#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14360!#TEXT#!"," 4/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","","         577.15#$#font-bold=true#$#font-size=10#$#column-width=15","          92.35#$#font-bold=true#$#font-size=10#$#column-width=15","         669.50#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14361!#TEXT#!"," 4/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19242","         671.08#$#font-bold=true#$#font-size=10#$#column-width=15","         107.37#$#font-bold=true#$#font-size=10#$#column-width=15","         778.45#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14362!#TEXT#!"," 4/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19241","         390.18#$#font-bold=true#$#font-size=10#$#column-width=15","          62.44#$#font-bold=true#$#font-size=10#$#column-width=15","         452.62#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14363!#TEXT#!"," 4/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","Quote # : 19243","         770.47#$#font-bold=true#$#font-size=10#$#column-width=15","         123.27#$#font-bold=true#$#font-size=10#$#column-width=15","         893.74#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14364!#TEXT#!"," 4/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19238","         521.34#$#font-bold=true#$#font-size=10#$#column-width=15","          83.43#$#font-bold=true#$#font-size=10#$#column-width=15","         604.77#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14365!#TEXT#!"," 4/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","","         129.32#$#font-bold=true#$#font-size=10#$#column-width=15","          20.68#$#font-bold=true#$#font-size=10#$#column-width=15","         150.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14366!#TEXT#!"," 4/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19247","         155.17#$#font-bold=true#$#font-size=10#$#column-width=15","          24.83#$#font-bold=true#$#font-size=10#$#column-width=15","         180.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14367!#TEXT#!"," 4/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","Quote # : 19249","         853.45#$#font-bold=true#$#font-size=10#$#column-width=15","         136.55#$#font-bold=true#$#font-size=10#$#column-width=15","         990.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14368!#TEXT#!"," 4/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","Quote # : 19245","        2353.73#$#font-bold=true#$#font-size=10#$#column-width=15","         376.59#$#font-bold=true#$#font-size=10#$#column-width=15","        2730.32#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14369!#TEXT#!"," 4/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","Quote # : 19248","        1344.82#$#font-bold=true#$#font-size=10#$#column-width=15","         215.16#$#font-bold=true#$#font-size=10#$#column-width=15","        1559.98#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14370!#TEXT#!"," 4/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","","          19.40#$#font-bold=true#$#font-size=10#$#column-width=15","           3.10#$#font-bold=true#$#font-size=10#$#column-width=15","          22.50#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14371!#TEXT#!"," 4/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","Quote # : 19250","        1181.04#$#font-bold=true#$#font-size=10#$#column-width=15","         188.96#$#font-bold=true#$#font-size=10#$#column-width=15","        1370.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14372!#TEXT#!"," 4/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19251","        1806.72#$#font-bold=true#$#font-size=10#$#column-width=15","         289.06#$#font-bold=true#$#font-size=10#$#column-width=15","        2095.78#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14373!#TEXT#!"," 4/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19252","          61.71#$#font-bold=true#$#font-size=10#$#column-width=15","           9.87#$#font-bold=true#$#font-size=10#$#column-width=15","          71.58#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14374!#TEXT#!"," 4/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19253","         191.79#$#font-bold=true#$#font-size=10#$#column-width=15","          30.68#$#font-bold=true#$#font-size=10#$#column-width=15","         222.47#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14375!#TEXT#!"," 4/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19257","         440.77#$#font-bold=true#$#font-size=10#$#column-width=15","          70.52#$#font-bold=true#$#font-size=10#$#column-width=15","         511.29#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14376!#TEXT#!"," 5/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","Quote # : 19259","         103.45#$#font-bold=true#$#font-size=10#$#column-width=15","          16.55#$#font-bold=true#$#font-size=10#$#column-width=15","         120.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14377!#TEXT#!"," 5/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19261","         145.74#$#font-bold=true#$#font-size=10#$#column-width=15","          23.32#$#font-bold=true#$#font-size=10#$#column-width=15","         169.06#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14378!#TEXT#!"," 5/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19262","          21.22#$#font-bold=true#$#font-size=10#$#column-width=15","           3.40#$#font-bold=true#$#font-size=10#$#column-width=15","          24.62#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14379!#TEXT#!"," 5/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19258","        1989.69#$#font-bold=true#$#font-size=10#$#column-width=15","         318.35#$#font-bold=true#$#font-size=10#$#column-width=15","        2308.04#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14380!#TEXT#!"," 5/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19263","         377.72#$#font-bold=true#$#font-size=10#$#column-width=15","          60.45#$#font-bold=true#$#font-size=10#$#column-width=15","         438.17#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14381!#TEXT#!"," 5/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","","          43.10#$#font-bold=true#$#font-size=10#$#column-width=15","           6.90#$#font-bold=true#$#font-size=10#$#column-width=15","          50.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14382!#TEXT#!"," 5/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","","         745.69#$#font-bold=true#$#font-size=10#$#column-width=15","         119.31#$#font-bold=true#$#font-size=10#$#column-width=15","         865.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14383!#TEXT#!"," 5/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","","         672.41#$#font-bold=true#$#font-size=10#$#column-width=15","         107.59#$#font-bold=true#$#font-size=10#$#column-width=15","         780.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14384!#TEXT#!"," 5/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","Quote # : 19271","         762.07#$#font-bold=true#$#font-size=10#$#column-width=15","         121.93#$#font-bold=true#$#font-size=10#$#column-width=15","         884.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14385!#TEXT#!"," 5/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19272","         388.39#$#font-bold=true#$#font-size=10#$#column-width=15","          62.14#$#font-bold=true#$#font-size=10#$#column-width=15","         450.53#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14386!#TEXT#!"," 5/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19215","         311.66#$#font-bold=true#$#font-size=10#$#column-width=15","          49.87#$#font-bold=true#$#font-size=10#$#column-width=15","         361.53#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14387!#TEXT#!"," 5/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19273","       15122.23#$#font-bold=true#$#font-size=10#$#column-width=15","        2419.58#$#font-bold=true#$#font-size=10#$#column-width=15","       17541.81#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14388!#TEXT#!"," 5/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19275","          79.47#$#font-bold=true#$#font-size=10#$#column-width=15","          12.71#$#font-bold=true#$#font-size=10#$#column-width=15","          92.18#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14389!#TEXT#!"," 5/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19278","         306.95#$#font-bold=true#$#font-size=10#$#column-width=15","          49.11#$#font-bold=true#$#font-size=10#$#column-width=15","         356.06#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14390!#TEXT#!"," 6/12/2018!#TEXT#!","CASH01","CASH CUSTOMER","Quote # : 19279","         171.57#$#font-bold=true#$#font-size=10#$#column-width=15","          27.45#$#font-bold=true#$#font-size=10#$#column-width=15","         199.02#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  14391!#TEXT#!"," 6/12/2018!#TEXT#!","CASH02","CASH CUSTOMER.","","         853.45#$#font-bold=true#$#font-size=10#$#column-width=15","         136.55#$#font-bold=true#$#font-size=10#$#column-width=15","         990.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
