"!#TEXT#!"," 221754!#TEXT#!"," 1/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297853","          30.94#$#font-bold=true#$#font-size=10#$#column-width=15","           4.95#$#font-bold=true#$#font-size=10#$#column-width=15","          35.89#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221755!#TEXT#!"," 1/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297852","        1900.63#$#font-bold=true#$#font-size=10#$#column-width=15","         304.10#$#font-bold=true#$#font-size=10#$#column-width=15","        2204.73#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221756!#TEXT#!"," 1/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297856","         136.86#$#font-bold=true#$#font-size=10#$#column-width=15","          21.90#$#font-bold=true#$#font-size=10#$#column-width=15","         158.76#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221757!#TEXT#!"," 1/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297857","          25.14#$#font-bold=true#$#font-size=10#$#column-width=15","           4.02#$#font-bold=true#$#font-size=10#$#column-width=15","          29.16#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221758!#TEXT#!"," 1/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297860","         783.66#$#font-bold=true#$#font-size=10#$#column-width=15","         125.37#$#font-bold=true#$#font-size=10#$#column-width=15","         909.03#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221759!#TEXT#!"," 1/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297865","         286.58#$#font-bold=true#$#font-size=10#$#column-width=15","          45.86#$#font-bold=true#$#font-size=10#$#column-width=15","         332.44#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221760!#TEXT#!"," 1/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 296520","        3387.92#$#font-bold=true#$#font-size=10#$#column-width=15","         542.04#$#font-bold=true#$#font-size=10#$#column-width=15","        3929.96#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221761!#TEXT#!"," 3/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297867","         151.30#$#font-bold=true#$#font-size=10#$#column-width=15","          24.21#$#font-bold=true#$#font-size=10#$#column-width=15","         175.51#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221762!#TEXT#!"," 3/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297869","         115.85#$#font-bold=true#$#font-size=10#$#column-width=15","          18.54#$#font-bold=true#$#font-size=10#$#column-width=15","         134.39#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221763!#TEXT#!"," 3/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297879","         731.23#$#font-bold=true#$#font-size=10#$#column-width=15","         116.98#$#font-bold=true#$#font-size=10#$#column-width=15","         848.21#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221764!#TEXT#!"," 3/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297868","         174.77#$#font-bold=true#$#font-size=10#$#column-width=15","          27.96#$#font-bold=true#$#font-size=10#$#column-width=15","         202.73#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221765!#TEXT#!"," 3/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297881","         393.98#$#font-bold=true#$#font-size=10#$#column-width=15","          63.06#$#font-bold=true#$#font-size=10#$#column-width=15","         457.04#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221766!#TEXT#!"," 3/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297882","         472.82#$#font-bold=true#$#font-size=10#$#column-width=15","          75.66#$#font-bold=true#$#font-size=10#$#column-width=15","         548.48#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221767!#TEXT#!"," 3/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297873","        2616.65#$#font-bold=true#$#font-size=10#$#column-width=15","         418.66#$#font-bold=true#$#font-size=10#$#column-width=15","        3035.31#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221768!#TEXT#!"," 3/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297872","        1678.85#$#font-bold=true#$#font-size=10#$#column-width=15","         268.59#$#font-bold=true#$#font-size=10#$#column-width=15","        1947.44#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221769!#TEXT#!"," 3/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297886","          67.29#$#font-bold=true#$#font-size=10#$#column-width=15","          10.76#$#font-bold=true#$#font-size=10#$#column-width=15","          78.05#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221770!#TEXT#!"," 3/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297888","         471.78#$#font-bold=true#$#font-size=10#$#column-width=15","          75.47#$#font-bold=true#$#font-size=10#$#column-width=15","         547.25#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221771!#TEXT#!"," 3/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297889","         357.80#$#font-bold=true#$#font-size=10#$#column-width=15","          57.27#$#font-bold=true#$#font-size=10#$#column-width=15","         415.07#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221772!#TEXT#!"," 3/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","","          37.71#$#font-bold=true#$#font-size=10#$#column-width=15","           6.03#$#font-bold=true#$#font-size=10#$#column-width=15","          43.74#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221773!#TEXT#!"," 3/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","","          12.57#$#font-bold=true#$#font-size=10#$#column-width=15","           2.01#$#font-bold=true#$#font-size=10#$#column-width=15","          14.58#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221774!#TEXT#!"," 3/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297408","         153.85#$#font-bold=true#$#font-size=10#$#column-width=15","          24.61#$#font-bold=true#$#font-size=10#$#column-width=15","         178.46#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221775!#TEXT#!"," 3/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297892","         995.56#$#font-bold=true#$#font-size=10#$#column-width=15","         159.30#$#font-bold=true#$#font-size=10#$#column-width=15","        1154.86#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221776!#TEXT#!"," 3/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297895","         150.85#$#font-bold=true#$#font-size=10#$#column-width=15","          24.14#$#font-bold=true#$#font-size=10#$#column-width=15","         174.99#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!"," 221777!#TEXT#!"," 3/02/2020!#TEXT#!","C5","CASH CUSTOMER 5","Quote # : 297896","          23.30#$#font-bold=true#$#font-size=10#$#column-width=15","           3.73#$#font-bold=true#$#font-size=10#$#column-width=15","          27.03#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
