,BBC   - BEARINGS & BRAKE PARTS CITY cc,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,36 Months Sales Comparison,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Product,Description,Unit of Measure,,Year,January,February,March,April,May,June,July,August,September,October,November,December,Monthly Average
_,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Brand  : FBJ,,Category  : ADAPTOR SLEEVE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
AH2309-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,4,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,2 018,7,10,8,3,1,0,0,0,0,2,2,0,3
,,,,2 019,1,0,0,0,0,0,0,0,0,0,0,0,1
,,,Sales Value,2 016,0,0,0,0,0,331,1 324,827,2 481,2 149,1 986,827,827
,,,,2 017,0,0,0,0,165,0,992,0,662,827,0,0,221
,,,,2 018,1 158,1 654,1 324,497,165,0,0,0,0,298,298,0,450
,,,,2 019,149,0,0,0,0,0,0,0,0,0,0,0,149
,,,,,,,,,,,,,,,,,
H320-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,3,Units in Warehouse  :,98,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,5,0,4,4,4,0,7,6,2,5,3
,,,,2 017,2,0,5,4,0,0,28,10,6,10,5,0,6
,,,,2 018,0,0,20,0,0,10,20,0,0,0,6,0,5
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,965,0,772,772,772,0,1 351,1 158,386,965,595
,,,,2 017,386,0,965,772,0,0,5 402,1 929,1 158,1 930,965,0,1 126
,,,,2 018,0,0,4 400,0,0,2 200,4 400,0,0,0,1 188,0,1 016
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
H322-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,11,Units in Warehouse  :,42,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,3,1,4,1,4,1,2,7,0,10,18,0,4
,,,,2 017,0,2,8,2,34,8,2,1,0,7,3,0,5
,,,,2 018,5,0,0,0,20,0,1,28,17,5,0,0,6
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,657,230,920,230,920,230,460,1 610,0,2 300,4 140,0,975
,,,,2 017,0,460,1 840,460,7 820,1 932,460,230,0,1 610,690,0,1 215
,,,,2 018,1 150,0,0,0,4 600,0,230,6 440,3 910,1 058,0,0,1 449
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE206-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,3,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,20,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 018,0,1,0,0,0,0,0,4,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 018,0,18,0,0,0,0,0,70,0,0,0,0,7
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE208-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,73,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,4,42,0,0,2,0,0,0,0,28,4,0,7
,,,,2 018,0,0,0,0,0,0,0,0,2,2,10,0,1
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,100,819,0,0,57,0,0,0,0,547,114,0,136
,,,,2 018,0,0,0,0,0,0,0,0,51,51,250,0,29
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE209-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,48,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,8,10,3,0,0,1,0,0,0,0,4,0,2
,,,,2 017,4,0,0,6,4,0,0,0,10,2,0,0,2
,,,,2 018,0,0,2,0,4,0,0,0,2,0,0,0,1
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,236,295,98,0,0,33,0,0,0,0,130,0,66
,,,,2 017,130,0,0,195,130,0,0,0,325,65,0,0,70
,,,,2 018,0,0,65,0,130,0,0,0,65,0,0,0,22
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE210-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,50,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,4,0,2,0,0,0,0,0,4,13,0,0,2
,,,,2 017,0,0,0,0,2,2,0,0,0,0,3,0,1
,,,,2 018,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,110,0,64,0,0,0,0,0,140,455,0,0,64
,,,,2 017,0,0,0,0,70,70,0,0,0,0,105,0,20
,,,,2 018,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE211-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,10,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 018,0,0,0,0,0,0,0,0,2,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 018,0,0,0,0,0,0,0,0,63,0,0,0,5
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE213-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,3,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,6,0,0,0,0,0,0,0,0,0,4,0,1
,,,,2 017,2,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 018,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,226,0,0,0,0,0,0,0,0,0,180,0,34
,,,,2 017,90,0,0,0,0,0,0,0,0,0,0,0,8
,,,,2 018,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE215-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,27,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,1,0,1,0,0,0,0,0,2,0,0,0
,,,,2 017,0,6,3,0,0,0,0,0,0,0,0,2,1
,,,,2 018,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,68,0,68,0,0,0,0,0,136,0,0,23
,,,,2 017,0,408,204,0,0,0,0,0,0,0,0,136,62
,,,,2 018,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE216-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,25,Units in Warehouse  :,48,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,0,4,0,0,0,0,0,0
,,,,2 018,0,0,1,0,0,0,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,0,320,0,0,0,0,0,27
,,,,2 018,0,0,80,0,0,0,0,0,0,0,0,0,7
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE222-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,8,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,1,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,0,0,0,2,0,0,0,0
,,,,2 018,0,0,2,0,0,0,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,145,0,0,0,0,0,0,0,0,0,0,12
,,,,2 017,0,0,0,0,0,0,0,0,290,0,0,0,24
,,,,2 018,0,0,290,0,0,0,0,0,0,0,0,0,24
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE2308-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,6,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,0,0,0,0,0,0,0,0,2,0
,,,,2 017,0,0,0,0,0,0,0,0,0,0,0,20,2
,,,,2 018,0,0,0,0,0,0,0,0,0,0,0,40,3
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,0,0,0,0,0,0,0,0,0,66,6
,,,,2 017,0,0,0,0,0,0,0,0,0,0,0,400,33
,,,,2 018,0,0,0,0,0,0,0,0,0,0,0,860,72
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE2311-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,15,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,0,0,0,0,0,2,4,0,0,1
,,,,2 017,0,0,0,0,0,0,0,0,0,0,1,0,0
,,,,2 018,0,0,2,0,1,0,1,0,0,0,0,0,0
,,,,2 019,6,0,0,0,0,0,0,0,0,0,0,0,6
,,,Sales Value,2 016,0,0,0,0,0,0,0,0,84,168,0,0,21
,,,,2 017,0,0,0,0,0,0,0,0,0,0,42,0,4
,,,,2 018,0,0,84,0,42,0,42,0,0,0,0,0,14
,,,,2 019,297,0,0,0,0,0,0,0,0,0,0,0,297
,,,,,,,,,,,,,,,,,
HE2315-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,7,Units in Warehouse  :,15,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,1,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,6,0,0,0,0,0,0,0,2,0,1
,,,,2 018,0,1,0,0,0,0,0,2,0,2,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,80,0,0,0,0,0,0,0,0,0,7
,,,,2 017,0,0,480,0,0,0,0,0,0,0,160,0,53
,,,,2 018,0,80,0,0,0,0,0,160,0,160,0,0,7
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE2316-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,9,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,3,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 018,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,0,330,0,0,0,0,0,0,0,0,28
,,,,2 017,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 018,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE2317-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,7,Units in Warehouse  :,12,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,1,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,0,1,0,0,0,0,0,0
,,,,2 018,0,0,0,0,0,0,0,0,0,1,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,0,138,0,0,0,0,0,0,0,0,12
,,,,2 017,0,0,0,0,0,0,138,0,0,0,0,0,12
,,,,2 018,0,0,0,0,0,0,0,0,0,124,0,0,10
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE2318-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,8,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,2,0,0,0,5,0,0,0,0,1
,,,,2 017,0,0,0,0,0,8,4,0,0,0,0,0,1
,,,,2 018,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 019,8,0,0,0,0,0,0,0,0,0,0,0,8
,,,Sales Value,2 016,0,0,0,290,0,0,0,725,0,0,0,0,85
,,,,2 017,0,0,0,0,0,1 280,640,0,0,0,0,0,160
,,,,2 018,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 019,1 152,0,0,0,0,0,0,0,0,0,0,0,1 152
,,,,,,,,,,,,,,,,,
HE2322-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,2,Units in Warehouse  :,4,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,1,0,0,0,2,0,0,0,0,0,0
,,,,2 017,0,0,2,0,0,0,0,0,0,0,0,0,0
,,,,2 018,0,0,0,0,0,0,0,0,3,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,220,0,0,0,600,0,0,0,0,0,68
,,,,2 017,0,0,660,0,0,0,0,0,0,0,0,0,55
,,,,2 018,0,0,0,0,0,0,0,0,810,0,0,0,68
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE2326-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,0,Units in Warehouse  :,4,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 018,0,0,0,0,3,0,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 018,0,0,0,0,1 320,0,0,0,0,0,0,0,110
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE2328-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,3,Units in Warehouse  :,6,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,4,0,0,0,0,0,0,0
,,,,2 018,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,2 120,0,0,0,0,0,0,177
,,,,2 018,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE2334-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,4,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 018,0,0,0,0,1,0,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 018,0,0,0,0,750,0,0,0,0,0,0,0,63
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE306-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,4,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,0,0,0,0,0,2,0,0,0,0
,,,,2 017,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 018,0,0,0,0,0,4,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,0,0,0,0,0,0,34,0,0,0,3
,,,,2 017,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 018,0,0,0,0,0,68,0,0,0,0,0,0,6
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE307-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,5,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 018,0,0,0,0,0,0,19,0,0,0,0,0,2
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 018,0,0,0,0,0,0,371,0,0,0,0,0,31
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE308-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,34,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,3,0,0,0,0,10,0,0,0,0,1
,,,,2 017,11,0,0,2,1,0,0,0,0,0,0,5,2
,,,,2 018,0,0,0,0,0,0,4,0,2,0,0,0,1
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,78,0,0,0,0,260,0,0,0,0,28
,,,,2 017,215,0,0,52,26,0,0,0,0,0,0,130,35
,,,,2 018,0,0,0,0,0,0,104,0,47,0,0,0,13
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE309-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,40,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,3,7,4,16,0,1,7,56,0,7
,,,,2 017,0,0,0,0,0,0,2,0,4,0,0,0,1
,,,,2 018,3,0,0,0,6,0,0,0,11,0,0,0,2
,,,,2 019,2,0,0,0,0,0,0,0,0,0,0,0,2
,,,Sales Value,2 016,0,0,0,81,189,108,432,0,27,189,1 512,0,194
,,,,2 017,0,0,0,0,0,0,54,0,108,0,0,0,14
,,,,2 018,81,0,0,0,162,0,0,0,297,0,0,0,45
,,,,2 019,60,0,0,0,0,0,0,0,0,0,0,0,60
,,,,,,,,,,,,,,,,,
HE310-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,13,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,2,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,0,0,2,0,0,10,0,1
,,,,2 018,2,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,0,60,0,0,0,0,0,0,0,0,5
,,,,2 017,0,0,0,0,0,0,0,72,0,0,360,0,36
,,,,2 018,72,0,0,0,0,0,0,0,0,0,0,0,6
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE311-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,34,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,4,2,5,6,2,8,0,4,6,0,1,0,3
,,,,2 017,0,0,1,0,4,1,2,12,2,4,6,0,3
,,,,2 018,3,0,0,0,0,0,0,0,0,0,0,2,0
,,,,2 019,2,0,0,0,0,0,0,0,0,0,0,0,2
,,,Sales Value,2 016,170,84,210,252,84,336,0,168,252,0,42,0,133
,,,,2 017,0,0,42,0,168,42,84,504,84,168,252,0,112
,,,,2 018,126,0,0,0,0,0,0,0,0,0,0,76,17
,,,,2 019,76,0,0,0,0,0,0,0,0,0,0,0,76
,,,,,,,,,,,,,,,,,
HE312-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,2,Units in Warehouse  :,0,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,0,2,0,0,0,0,0,0
,,,,2 018,0,0,0,0,0,0,3,0,0,0,6,0,1
,,,,2 019,1,0,0,0,0,0,0,0,0,0,0,0,1
,,,Sales Value,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,0,0,0,90,0,0,0,0,0,8
,,,,2 018,0,0,0,0,0,0,135,0,0,0,243,0,32
,,,,2 019,45,0,0,0,0,0,0,0,0,0,0,0,45
,,,,,,,,,,,,,,,,,
HE3124-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,7,Units in Warehouse  :,8,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,8,0,0,0,0,0,0,0,0,1
,,,,2 018,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 017,0,0,0,2 249,0,0,0,0,0,0,0,0,187
,,,,2 018,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE3126-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,3,Units in Warehouse  :,6,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,0,0,0,0,0,0,0,0,2,0
,,,,2 017,0,0,0,0,0,0,6,0,0,0,0,0,1
,,,,2 018,0,0,3,0,0,0,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,0,0,0,0,0,0,0,0,0,920,77
,,,,2 017,0,0,0,0,0,0,2 760,0,0,0,0,0,230
,,,,2 018,0,0,1 380,0,0,0,0,0,0,0,0,0,115
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE3128-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,2,Units in Warehouse  :,9,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,0,0,0,0,0,12,3,0,0,1
,,,,2 017,0,0,0,8,0,1,0,10,0,0,0,0,2
,,,,2 018,0,3,2,0,0,0,0,0,1,0,2,0,1
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,0,0,0,0,0,0,5 292,1 323,0,0,331
,,,,2 017,0,0,0,4 480,0,560,0,5 600,0,0,0,0,887
,,,,2 018,0,1 680,1 120,0,0,0,0,0,504,0,1 008,0,359
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE313-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,55,Units in Warehouse  :,10,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,2,6,0,0,0,0,0,0,0,0,1
,,,,2 017,0,0,0,8,0,1,0,6,0,0,1,0,1
,,,,2 018,9,2,2,2,5,0,0,4,0,0,6,4,3
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Sales Value,2 016,0,0,100,300,0,0,0,0,0,0,0,0,33
,,,,2 017,0,0,0,480,0,60,0,360,0,0,60,0,80
,,,,2 018,540,120,120,120,300,0,0,240,0,0,324,216,165
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
HE3130-FBJ,FBJ - ADAPTOR SLEEVE,EACH,H/O Units on Hand  :,2,Units in Warehouse  :,5,Units Reserved  :,0,Units on Order  :,0,,,,,,,
,,,,,,,,,,,,,,,,,
,,,Quantity Sold,2 016,0,0,0,0,0,0,0,2,0,1,0,0,0
,,,,2 017,0,0,0,0,4,0,2,0,0,2,0,0,1
,,,,2 018,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,2 019,0,0,0,0,0,0,0,0,0,0,0,0,0
