"!#TEXT#!","  43381!#TEXT#!","06/03/2020!#TEXT#!","CASH01","CASH01","007G","         301.73#$#font-bold=true#$#font-size=10#$#column-width=15","          48.27#$#font-bold=true#$#font-size=10#$#column-width=15","         350.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43382!#TEXT#!","06/03/2020!#TEXT#!","ZER15","ZERO RATED","","        2000.00#$#font-bold=true#$#font-size=10#$#column-width=15","           0.00#$#font-bold=true#$#font-size=10#$#column-width=15","        2000.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
".!#TEXT#!","  43383!#TEXT#!","06/03/2020!#TEXT#!","CASH02","CASH 02","","         163.79#$#font-bold=true#$#font-size=10#$#column-width=15","          26.21#$#font-bold=true#$#font-size=10#$#column-width=15","         190.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43384!#TEXT#!","06/03/2020!#TEXT#!","CASH01","CASH01","0045G","         775.87#$#font-bold=true#$#font-size=10#$#column-width=15","         124.14#$#font-bold=true#$#font-size=10#$#column-width=15","         900.01#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1002332437!#TEXT#!","  43385!#TEXT#!","06/03/2020!#TEXT#!","ZERO1","ZERO RATED","1002332437","        5012.06#$#font-bold=true#$#font-size=10#$#column-width=15","           0.00#$#font-bold=true#$#font-size=10#$#column-width=15","        5012.06#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43386!#TEXT#!","06/03/2020!#TEXT#!","CASH01","CASH01","1002332437","          27.59#$#font-bold=true#$#font-size=10#$#column-width=15","           4.41#$#font-bold=true#$#font-size=10#$#column-width=15","          32.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
".!#TEXT#!","  43387!#TEXT#!","06/03/2020!#TEXT#!","CASH02","CASH 02","1001698257","        3832.76#$#font-bold=true#$#font-size=10#$#column-width=15","         613.25#$#font-bold=true#$#font-size=10#$#column-width=15","        4446.01#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
".!#TEXT#!","  43388!#TEXT#!","06/03/2020!#TEXT#!","ZERO10","ZERO RATED 10","","        3692.50#$#font-bold=true#$#font-size=10#$#column-width=15","           0.00#$#font-bold=true#$#font-size=10#$#column-width=15","        3692.50#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43389!#TEXT#!","07/03/2020!#TEXT#!","CASH01","CASH01"," 0044G","        1896.56#$#font-bold=true#$#font-size=10#$#column-width=15","         303.44#$#font-bold=true#$#font-size=10#$#column-width=15","        2200.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43390!#TEXT#!","07/03/2020!#TEXT#!","CASH01","CASH01","0042G","        1724.12#$#font-bold=true#$#font-size=10#$#column-width=15","         275.86#$#font-bold=true#$#font-size=10#$#column-width=15","        1999.98#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43391!#TEXT#!","07/03/2020!#TEXT#!","CASH01","CASH01","1001694643","        6342.24#$#font-bold=true#$#font-size=10#$#column-width=15","        1014.76#$#font-bold=true#$#font-size=10#$#column-width=15","        7357.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43392!#TEXT#!","07/03/2020!#TEXT#!","CASH01","CASH 02","Quote # : 55453","         279.33#$#font-bold=true#$#font-size=10#$#column-width=15","          44.69#$#font-bold=true#$#font-size=10#$#column-width=15","         324.02#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43393!#TEXT#!","07/03/2020!#TEXT#!","ZER15","ZERO RATED 10","Quote # : 55454","        3524.23#$#font-bold=true#$#font-size=10#$#column-width=15","           0.00#$#font-bold=true#$#font-size=10#$#column-width=15","        3524.23#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
".!#TEXT#!","  43394!#TEXT#!","07/03/2020!#TEXT#!","CASH02","CASH 02","","         452.59#$#font-bold=true#$#font-size=10#$#column-width=15","          72.41#$#font-bold=true#$#font-size=10#$#column-width=15","         525.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
".!#TEXT#!","  43395!#TEXT#!","07/03/2020!#TEXT#!","CASH02","CASH 02","","         129.31#$#font-bold=true#$#font-size=10#$#column-width=15","          20.69#$#font-bold=true#$#font-size=10#$#column-width=15","         150.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
".!#TEXT#!","  43396!#TEXT#!","10/03/2020!#TEXT#!","CASH02","CASH 02","Quote # : 55457","        3581.90#$#font-bold=true#$#font-size=10#$#column-width=15","         573.10#$#font-bold=true#$#font-size=10#$#column-width=15","        4155.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43397!#TEXT#!","10/03/2020!#TEXT#!","CASH01","CASH01","Quote # : 55458","        1465.51#$#font-bold=true#$#font-size=10#$#column-width=15","         234.46#$#font-bold=true#$#font-size=10#$#column-width=15","        1699.97#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43398!#TEXT#!","10/03/2020!#TEXT#!","CASH01","CASH01","","        1724.14#$#font-bold=true#$#font-size=10#$#column-width=15","         275.86#$#font-bold=true#$#font-size=10#$#column-width=15","        2000.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
".!#TEXT#!","  43399!#TEXT#!","10/03/2020!#TEXT#!","ZERO10","ZERO RATED","Quote # : 55315","        2661.20#$#font-bold=true#$#font-size=10#$#column-width=15","           0.00#$#font-bold=true#$#font-size=10#$#column-width=15","        2661.20#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43400!#TEXT#!","10/03/2020!#TEXT#!","ZER15","ZERO RATED","Quote # : 55444","        7696.90#$#font-bold=true#$#font-size=10#$#column-width=15","        1231.50#$#font-bold=true#$#font-size=10#$#column-width=15","        8928.40#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43401!#TEXT#!","10/03/2020!#TEXT#!","CASH01","CASH01","Quote # : 55465","         172.41#$#font-bold=true#$#font-size=10#$#column-width=15","          27.59#$#font-bold=true#$#font-size=10#$#column-width=15","         200.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
".!#TEXT#!","  43402!#TEXT#!","10/03/2020!#TEXT#!","CASH02","CASH 02","","        2877.37#$#font-bold=true#$#font-size=10#$#column-width=15","         460.38#$#font-bold=true#$#font-size=10#$#column-width=15","        3337.75#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43403!#TEXT#!","10/03/2020!#TEXT#!","ZER15","ZERO RATED","1001700318","        2586.21#$#font-bold=true#$#font-size=10#$#column-width=15","           0.00#$#font-bold=true#$#font-size=10#$#column-width=15","        2586.21#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
".!#TEXT#!","  43404!#TEXT#!","11/03/2020!#TEXT#!","CASH02","CASH 02","100161332","         876.29#$#font-bold=true#$#font-size=10#$#column-width=15","         140.21#$#font-bold=true#$#font-size=10#$#column-width=15","        1016.50#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43405!#TEXT#!","11/03/2020!#TEXT#!","CASH01","CASH01","","         748.28#$#font-bold=true#$#font-size=10#$#column-width=15","         119.72#$#font-bold=true#$#font-size=10#$#column-width=15","         868.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43406!#TEXT#!","11/03/2020!#TEXT#!","KINGSP","KINGS PLASTICS LTD","1001587035","        2021.55#$#font-bold=true#$#font-size=10#$#column-width=15","         323.44#$#font-bold=true#$#font-size=10#$#column-width=15","        2344.99#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43407!#TEXT#!","11/03/2020!#TEXT#!","CASH01","CASH01","","         322.85#$#font-bold=true#$#font-size=10#$#column-width=15","          51.66#$#font-bold=true#$#font-size=10#$#column-width=15","         374.51#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43408!#TEXT#!","11/03/2020!#TEXT#!","KINGSP","KINGS PLASTICS LTD","1001587035","         323.28#$#font-bold=true#$#font-size=10#$#column-width=15","          51.72#$#font-bold=true#$#font-size=10#$#column-width=15","         375.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43409!#TEXT#!","11/03/2020!#TEXT#!","ZER15","ZERO RATED","1001608458","        4887.93#$#font-bold=true#$#font-size=10#$#column-width=15","           0.00#$#font-bold=true#$#font-size=10#$#column-width=15","        4887.93#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43410!#TEXT#!","13/03/2020!#TEXT#!","CASH01","CASH01","04K","        1448.27#$#font-bold=true#$#font-size=10#$#column-width=15","         231.72#$#font-bold=true#$#font-size=10#$#column-width=15","        1679.99#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43411!#TEXT#!","13/03/2020!#TEXT#!","CASH01","CASH01","Quote # : 55489","         172.41#$#font-bold=true#$#font-size=10#$#column-width=15","          27.59#$#font-bold=true#$#font-size=10#$#column-width=15","         200.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43412!#TEXT#!","13/03/2020!#TEXT#!","CASH01","CASH01","0024K","         603.29#$#font-bold=true#$#font-size=10#$#column-width=15","          96.53#$#font-bold=true#$#font-size=10#$#column-width=15","         699.82#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43413!#TEXT#!","13/03/2020!#TEXT#!","CASH01","CASH01","","         292.67#$#font-bold=true#$#font-size=10#$#column-width=15","          46.83#$#font-bold=true#$#font-size=10#$#column-width=15","         339.50#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
".!#TEXT#!","  43414!#TEXT#!","13/03/2020!#TEXT#!","CASH02","CASH 02","","        3081.90#$#font-bold=true#$#font-size=10#$#column-width=15","         493.10#$#font-bold=true#$#font-size=10#$#column-width=15","        3575.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
".!#TEXT#!","  43415!#TEXT#!","13/03/2020!#TEXT#!","CASH02","CASH 02","Quote # : 55497","        2207.76#$#font-bold=true#$#font-size=10#$#column-width=15","         353.24#$#font-bold=true#$#font-size=10#$#column-width=15","        2561.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43416!#TEXT#!","14/03/2020!#TEXT#!","CASH01","CASH01","100185117","         172.41#$#font-bold=true#$#font-size=10#$#column-width=15","          27.59#$#font-bold=true#$#font-size=10#$#column-width=15","         200.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
".!#TEXT#!","  43417!#TEXT#!","16/03/2020!#TEXT#!","CASH02","CASH01","Quote # : 55506","        2877.37#$#font-bold=true#$#font-size=10#$#column-width=15","         460.38#$#font-bold=true#$#font-size=10#$#column-width=15","        3337.75#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
".!#TEXT#!","  43418!#TEXT#!","16/03/2020!#TEXT#!","CASH02","CASH 02","Quote # : 55507","        3081.90#$#font-bold=true#$#font-size=10#$#column-width=15","         493.10#$#font-bold=true#$#font-size=10#$#column-width=15","        3575.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
".!#TEXT#!","  43419!#TEXT#!","16/03/2020!#TEXT#!","CASH02","CASH 02","Quote # : 55509","        1807.11#$#font-bold=true#$#font-size=10#$#column-width=15","         289.14#$#font-bold=true#$#font-size=10#$#column-width=15","        2096.25#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43420!#TEXT#!","16/03/2020!#TEXT#!","CASH01","CASH01","","          68.10#$#font-bold=true#$#font-size=10#$#column-width=15","          10.90#$#font-bold=true#$#font-size=10#$#column-width=15","          79.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43421!#TEXT#!","16/03/2020!#TEXT#!","CASH01","CASH01","Quote # : 55529","         258.62#$#font-bold=true#$#font-size=10#$#column-width=15","          41.38#$#font-bold=true#$#font-size=10#$#column-width=15","         300.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43422!#TEXT#!","16/03/2020!#TEXT#!","ZER15","ZERO RATED","Quote # : 55528","        4750.00#$#font-bold=true#$#font-size=10#$#column-width=15","           0.00#$#font-bold=true#$#font-size=10#$#column-width=15","        4750.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
".!#TEXT#!","  43423!#TEXT#!","16/03/2020!#TEXT#!","CASH02","CASH01","Quote # : 55526","         533.97#$#font-bold=true#$#font-size=10#$#column-width=15","          85.44#$#font-bold=true#$#font-size=10#$#column-width=15","         619.41#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43424!#TEXT#!","17/03/2020!#TEXT#!","CASH01","CASH01","1001999413","        2844.83#$#font-bold=true#$#font-size=10#$#column-width=15","         455.17#$#font-bold=true#$#font-size=10#$#column-width=15","        3300.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43425!#TEXT#!","17/03/2020!#TEXT#!","ZER15","ZERO RATED","1001999413","        2844.83#$#font-bold=true#$#font-size=10#$#column-width=15","           0.00#$#font-bold=true#$#font-size=10#$#column-width=15","        2844.83#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43426!#TEXT#!","17/03/2020!#TEXT#!","ZER15","ZERO RATED","1001999413","        2844.83#$#font-bold=true#$#font-size=10#$#column-width=15","           0.00#$#font-bold=true#$#font-size=10#$#column-width=15","        2844.83#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43427!#TEXT#!","17/03/2020!#TEXT#!","CASH01","CASH01","Quote # : 55531","         241.38#$#font-bold=true#$#font-size=10#$#column-width=15","          38.62#$#font-bold=true#$#font-size=10#$#column-width=15","         280.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
".!#TEXT#!","  43428!#TEXT#!","17/03/2020!#TEXT#!","CASH02","CASH01","Quote # : 55532","        1064.65#$#font-bold=true#$#font-size=10#$#column-width=15","         170.34#$#font-bold=true#$#font-size=10#$#column-width=15","        1234.99#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43429!#TEXT#!","17/03/2020!#TEXT#!","CASH01","CASH01","1001606052","         198.27#$#font-bold=true#$#font-size=10#$#column-width=15","          31.73#$#font-bold=true#$#font-size=10#$#column-width=15","         230.00#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"!#TEXT#!","  43430!#TEXT#!","17/03/2020!#TEXT#!","ZER15","ZERO RATED","1001606052","       11163.79#$#font-bold=true#$#font-size=10#$#column-width=15","           0.00#$#font-bold=true#$#font-size=10#$#column-width=15","       11163.79#$#font-bold=true#$#font-size=10#$#column-width=15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
